elstats_search_cbe9f744651612df
contest_id,election_id,election_date,election_type,primary_party,question_text,question_type,office_id,office_name,office_modifier,district_id,district_type,district_name,candidate_id,candidate_name,retention_candidate_id,retention_candidate_name,division_id,division_type,division_name,vote_channel,is_winner,number_seats,candidate_party_id,candidate_party_name,votes
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13409,Kamala D. Harris Tim Walz,,,2,County,Albany,,TRUE,1,7,Democratic,85741
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13409,Kamala D. Harris Tim Walz,,,2,County,Albany,,TRUE,1,10,Working Families,6848
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,641,Donald J. Trump and JD Vance,,,2,County,Albany,,FALSE,1,8,Republican,48554
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,641,Donald J. Trump and JD Vance,,,2,County,Albany,,FALSE,1,9,Conservative,6006
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,4825,Jill Stein,,,2,County,Albany,,FALSE,1,,,1039
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13412,Claudia De la Cruz,,,2,County,Albany,,FALSE,1,,,123
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13417,Chase Oliver,,,2,County,Albany,,FALSE,1,,,143
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13421,Cornel West,,,2,County,Albany,,FALSE,1,,,66
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13420,Peter Sonski,,,2,County,Albany,,FALSE,1,,,46
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13411,Shiva Ayyadurai,,,2,County,Albany,,FALSE,1,,,2
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13413,Chris Garrity,,,2,County,Albany,,FALSE,1,,,5
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13419,Raymond Anthony Scollin,,,2,County,Albany,,FALSE,1,,,1
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13416,Andrew O'Donnell,,,2,County,Albany,,FALSE,1,,,0
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13418,Future Madam Potus,,,2,County,Albany,,FALSE,1,,,1
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13414,Garry Hubbard,,,2,County,Albany,,FALSE,1,,,2
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13415,Andre Ramon McNeil Sr,,,2,County,Albany,,FALSE,1,,,0
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,6,Scattering,,,2,County,Albany,,FALSE,1,,,0
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,10,Blank,,,2,County,Albany,,FALSE,1,,,1228
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,9,Void,,,2,County,Albany,,FALSE,1,,,1200
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,1,Total Votes,,,2,County,Albany,,FALSE,1,,,151005
5591,161,2024-11-05T00:00:00Z,General,,,,1,President of the United States,,1,State,New York,13409,Kamala D. Harris Tim Walz,,,3,County,Allegany,,FALSE,1,7,Democratic,5430
